time_ms,dt,cur_x,cur_y,cur_z,cur_yaw,tgt_x,tgt_y,tgt_z,tgt_yaw,v_des_body_x,v_des_body_y,cmd_x,cmd_y,cmd_z,cmd_yaw,out_I_x,out_I_y,inn_I_x,inn_I_y,total_error
1776700916184,0.108,-2.023861262859679,0.12638645008216975,1.649994516764325,-0.17170647985103482,-1.0,1.0,3.0,-1.5,0.4395411224794138,0.5317277775789314,32.34386142198463,35.77546288604754,60.0,-56.205598535788035,0.6,0.6,0.42527494054786175,0.30499839028479786,1.9063072483078476
1776700916264,0.08,-1.9999014811247005,0.15302426917624493,1.6626040255529577,-0.20192621374236558,-1.0,1.0,3.0,-1.5,0.4142089230484188,0.5293148493575459,29.54976017494981,35.282957911815856,60.0,-53.241621572967205,0.6,0.6,0.4402810807689192,0.31644168756334484,1.8723778606432404
1776700916385,0.121,-1.9587861025512614,0.19248810067433625,1.6826684507149436,-0.23070886379225336,-1.0,1.0,3.0,-1.5,0.3833034275750074,0.5171060074407073,26.65279026422139,34.21412762490123,60.0,-55.217019156175915,0.6,0.6,0.4556588897030322,0.33119153758828734,1.818435775258435
1776700916474,0.089,-1.924887161114161,0.22110975844616296,1.6975513703493357,-0.2628336038088502,-1.0,1.0,3.0,-1.5,0.3538474447171831,0.5109274723427364,23.869138713612625,33.50183982485133,60.0,-50.721135776744624,0.6,0.6,0.46185295918193164,0.3402178090923922,1.7772053066712636
1776700916573,0.099,-1.8835411945984146,0.2522132061416568,1.7127052433757366,-0.29203374056675413,-1.0,1.0,3.0,-1.5,0.32345922186914244,0.5001955623100063,21.048487890196512,32.47938413511218,60.0,-50.90355942057665,0.6,0.6,0.4632347263759916,0.34804710897511765,1.731172412572952
1776700916671,0.098,-1.8400670018900298,0.28250418647565667,1.728708581281392,-0.32162923678890265,-1.0,1.0,3.0,-1.5,0.2926814267257121,0.48830783196375194,18.393039901186608,31.345741328773748,60.0,-49.31392000830038,0.6,0.6,0.4602479608580381,0.3534208243044213,1.684248996258283
1776700916765,0.094,-1.7981355120195577,0.3094832758793383,1.7410775407261323,-0.3461488497970002,-1.0,1.0,3.0,-1.5,0.2654760415977468,0.4755341298272259,16.271466607480686,30.58322052465265,60.0,-49.12452848427227,0.6,0.6,0.4549117318639415,0.35851575727881946,1.6427779522203283
1776700916872,0.107,-1.745072016189526,0.34060221937711144,1.7570578736868265,-0.38368943502127895,-1.0,1.0,3.0,-1.5,0.22866333744997278,0.46080272489186513,12.843369043841275,28.82397981738455,60.0,-45.162588937831984,0.6,0.6,0.44182266441859824,0.3591013578774697,1.5921189879412372
1776700916973,0.101,-1.6953683218426836,0.3675347819218299,1.7714141849871188,-0.41952210272935625,-1.0,1.0,3.0,-1.5,0.19479664900744728,0.4462774997574535,10.340515684508594,27.89589642247565,60.0,-43.348245752220045,0.6,0.6,0.4270738321960884,0.35933280511032767,1.5469235468994074
1776700917071,0.098,-1.6434344437462334,0.3930933208214311,1.7847620822182972,-0.44538813083690026,-1.0,1.0,3.0,-1.5,0.16526106678145466,0.4284469318818831,7.526702194189152,26.14062695580857,60.0,-44.28683222410372,0.6,0.6,0.40741285240434977,0.35588192709028454,1.5030458401010236
